Linux 5.4.0-100-generic (node-0.vhive-test.ut-osa-pg0.wisc.cloudlab.us) 	02/14/2023 	_x86_64_	(40 CPU)

01:30:01 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:40:07 PM 20001     16283   4400.00      0.00 26371636 6083444   3.09  python3
01:40:08 PM 20001     16283   4258.00      0.00 26371636 6101228   3.10  python3
01:40:09 PM 20001     16283   4242.00      0.00 26371636 6118760   3.11  python3
01:40:10 PM 20001     16283   4204.00      0.00 26371636 6136708   3.12  python3
01:40:11 PM 20001     16283   5244.00      0.00 26371636 6154344   3.13  python3
01:40:12 PM 20001     16283   4158.00      0.00 26371636 6172084   3.14  python3
01:40:13 PM 20001     16283   4133.00      0.00 26371636 6190156   3.15  python3
01:40:14 PM 20001     16283   4164.00      0.00 26371636 6207988   3.16  python3
01:40:15 PM 20001     16283   4175.00      0.00 26371636 6225696   3.17  python3
01:40:16 PM 20001     16283   4133.00      0.00 26371636 6243584   3.17  python3
01:40:17 PM 20001     16283   4190.00      0.00 26371636 6261260   3.18  python3
01:40:18 PM 20001     16283   4168.00      0.00 26371636 6278584   3.19  python3
01:40:19 PM 20001     16283   4182.00      0.00 26371636 6296240   3.20  python3
01:40:20 PM 20001     16283   4281.00      0.00 26371636 6313524   3.21  python3
01:40:21 PM 20001     16283   4295.00      0.00 26371636 6331240   3.22  python3
01:40:22 PM 20001     16283   4314.00      0.00 26371636 6348472   3.23  python3
01:40:23 PM 20001     16283   4304.00      0.00 26371636 6365936   3.24  python3
01:40:24 PM 20001     16283   4317.00      0.00 26371636 6383536   3.25  python3
01:40:25 PM 20001     16283   4346.00      0.00 26371636 6400692   3.25  python3
01:40:26 PM 20001     16283   4351.00      0.00 26371636 6418100   3.26  python3
01:40:27 PM 20001     16283   4379.00      0.00 26371636 6435696   3.27  python3
01:40:28 PM 20001     16283   4336.00      0.00 26371636 6453048   3.28  python3
01:40:29 PM 20001     16283   4327.00      0.00 26371636 6470724   3.29  python3
01:40:30 PM 20001     16283   4331.00      0.00 26371636 6488388   3.30  python3
01:40:31 PM 20001     16283   4823.00      0.00 26371636 6505756   3.31  python3
01:40:32 PM 20001     16283   4326.00      0.00 26371636 6523016   3.32  python3
01:40:33 PM 20001     16283   5229.00      0.00 26371636 6540472   3.33  python3
01:40:34 PM 20001     16283   4425.00      0.00 26371892 6557976   3.33  python3
01:40:35 PM 20001     16283   4362.00      0.00 26371892 6575476   3.34  python3
01:40:36 PM 20001     16283   4490.00      0.00 26371892 6593020   3.35  python3
01:40:37 PM 20001     16283   4363.00      0.00 26371892 6610420   3.36  python3
01:40:38 PM 20001     16283   4344.00      0.00 26371892 6627852   3.37  python3
01:40:39 PM 20001     16283   4326.00      0.00 26371892 6645564   3.38  python3
01:40:40 PM 20001     16283   4340.00      0.00 26371892 6662964   3.39  python3
01:40:41 PM 20001     16283   4830.00      0.00 26371892 6680532   3.40  python3
01:40:42 PM 20001     16283   4364.00      0.00 26371892 6697824   3.41  python3
01:40:43 PM 20001     16283   4332.00      0.00 26371892 6715104   3.41  python3
01:40:44 PM 20001     16283   4319.00      0.00 26371892 6732828   3.42  python3
01:40:45 PM 20001     16283   4335.00      0.00 26371892 6750048   3.43  python3
01:40:46 PM 20001     16283   5367.00      0.00 26371892 6767660   3.44  python3
01:40:47 PM 20001     16283   4404.00      0.00 26371892 6785064   3.45  python3
01:40:48 PM 20001     16283   4270.00      0.00 26371892 6802460   3.46  python3
01:40:49 PM 20001     16283   4266.00      0.00 26371892 6820184   3.47  python3
01:40:50 PM 20001     16283   4219.00      0.00 26371892 6837704   3.48  python3
01:40:51 PM 20001     16283   4212.00      0.00 26371892 6855420   3.49  python3
01:40:52 PM 20001     16283   4208.00      0.00 26371892 6872688   3.49  python3
01:40:53 PM 20001     16283   4212.00      0.00 26371892 6890404   3.50  python3
01:40:54 PM 20001     16283   4204.00      0.00 26371892 6908048   3.51  python3
01:40:55 PM 20001     16283   4214.00      0.00 26371892 6925712   3.52  python3
01:40:56 PM 20001     16283   4214.00      0.00 26371892 6943304   3.53  python3
01:40:57 PM 20001     16283   4210.00      0.00 26371892 6960620   3.54  python3
01:40:58 PM 20001     16283   4271.00      0.00 26371892 6978220   3.55  python3
01:40:59 PM 20001     16283   4263.00      0.00 26371892 6995876   3.56  python3
01:41:00 PM 20001     16283   4263.00      0.00 26371892 7013272   3.57  python3
01:41:01 PM 20001     16283   4299.00      0.00 26371892 7030852   3.57  python3
01:41:02 PM 20001     16283   4292.00      0.00 26371892 7048460   3.58  python3
01:41:03 PM 20001     16283   4344.00      0.00 26371892 7065752   3.59  python3
01:41:04 PM 20001     16283   4788.00      0.00 26371892 7083380   3.60  python3
01:41:05 PM 20001     16283   4317.00      0.00 26371892 7100680   3.61  python3
01:41:06 PM 20001     16283   4396.00      0.00 26371892 7118300   3.62  python3
01:41:07 PM 20001     16283   5302.00      0.00 26371892 7135596   3.63  python3
01:41:08 PM 20001     16283   4337.00      0.00 26371892 7153208   3.64  python3
01:41:09 PM 20001     16283   4453.00      0.00 26371892 7170652   3.65  python3
01:41:10 PM 20001     16283   4347.00      0.00 26371892 7188060   3.65  python3
01:41:11 PM 20001     16283   4357.00      0.00 26371892 7205540   3.66  python3
01:41:12 PM 20001     16283   4316.00      0.00 26371892 7223076   3.67  python3
01:41:13 PM 20001     16283   4860.00      0.00 26371892 7240612   3.68  python3
01:41:14 PM 20001     16283   4358.00      0.00 26371892 7257940   3.69  python3
01:41:15 PM 20001     16283   4333.00      0.00 26371892 7275484   3.70  python3
01:41:16 PM 20001     16283   4356.00      0.00 26371892 7292944   3.71  python3
01:41:17 PM 20001     16283   4419.00      0.00 26371892 7310424   3.72  python3
01:41:18 PM 20001     16283   5402.00      0.00 26371892 7327956   3.73  python3
01:41:19 PM 20001     16283   4353.00      0.00 26371892 7345412   3.73  python3
01:41:20 PM 20001     16283   4324.00      0.00 26371892 7362748   3.74  python3
01:41:21 PM 20001     16283   4286.00      0.00 26371892 7380388   3.75  python3
01:41:22 PM 20001     16283   4300.00      0.00 26371892 7397732   3.76  python3
01:41:23 PM 20001     16283   4324.00      0.00 26371892 7415200   3.77  python3
01:41:24 PM 20001     16283   4282.00      0.00 26371892 7432668   3.78  python3
01:41:25 PM 20001     16283   4329.00      0.00 26371892 7449892   3.79  python3
01:41:26 PM 20001     16283   4289.00      0.00 26371892 7467288   3.80  python3
01:41:27 PM 20001     16283   4324.00      0.00 26371892 7484892   3.81  python3
01:41:28 PM 20001     16283   4275.00      0.00 26371892 7502424   3.81  python3
01:41:29 PM 20001     16283   4322.00      0.00 26371892 7519652   3.82  python3
01:41:30 PM 20001     16283   4319.00      0.00 26371892 7537264   3.83  python3
01:41:31 PM 20001     16283   4328.00      0.00 26371892 7554680   3.84  python3
01:41:32 PM 20001     16283   4317.00      0.00 26371892 7572032   3.85  python3
01:41:33 PM 20001     16283   4330.00      0.00 26371892 7589376   3.86  python3
01:41:34 PM 20001     16283   4316.00      0.00 26371892 7606792   3.87  python3
01:41:35 PM 20001     16283   4798.00      0.00 26371892 7624336   3.88  python3
01:41:36 PM 20001     16283   4286.00      0.00 26371892 7641724   3.89  python3
01:41:37 PM 20001     16283   5277.00      0.00 26371892 7659096   3.89  python3
01:41:38 PM 20001     16283   4424.00      0.00 26371892 7676420   3.90  python3
01:41:39 PM 20001     16283   4440.00      0.00 26371892 7693772   3.91  python3
01:41:40 PM 20001     16283   4244.55      0.00 26371892 7711340   3.92  python3
01:41:41 PM 20001     16283   4347.00      0.00 26371892 7728880   3.93  python3
01:41:42 PM 20001     16283   4307.00      0.00 26371892 7746220   3.94  python3
01:41:43 PM 20001     16283   4334.00      0.00 26371892 7763692   3.95  python3
01:41:44 PM 20001     16283   4787.00      0.00 26371892 7781316   3.96  python3
01:41:45 PM 20001     16283   4347.00      0.00 26371892 7798788   3.96  python3
01:41:46 PM 20001     16283   4311.00      0.00 26371892 7816264   3.97  python3
01:41:47 PM 20001     16283   4418.00      0.00 26371892 7833752   3.98  python3
01:41:48 PM 20001     16283   5454.00      0.00 26371892 7850896   3.99  python3
01:41:49 PM 20001     16283   4330.00      0.00 26371892 7868424   4.00  python3
01:41:50 PM 20001     16283   4309.00      0.00 26371892 7885764   4.01  python3
01:41:51 PM 20001     16283   4361.00      0.00 26371892 7903312   4.02  python3
01:41:52 PM 20001     16283   4328.00      0.00 26371892 7920712   4.03  python3
01:41:53 PM 20001     16283   4370.00      0.00 26371892 7937916   4.04  python3
01:41:54 PM 20001     16283   4294.00      0.00 26371892 7955272   4.04  python3
01:41:55 PM 20001     16283   4323.00      0.00 26371892 7972868   4.05  python3
01:41:56 PM 20001     16283   4304.00      0.00 26371892 7990156   4.06  python3
01:41:57 PM 20001     16283   4317.00      0.00 26371892 8007376   4.07  python3
01:41:58 PM 20001     16283   4287.00      0.00 26371892 8024900   4.08  python3
01:41:59 PM 20001     16283   4340.00      0.00 26371892 8042444   4.09  python3
01:42:00 PM 20001     16283   4311.00      0.00 26371892 8059608   4.10  python3
01:42:01 PM 20001     16283   4341.00      0.00 26371892 8077088   4.11  python3
01:42:02 PM 20001     16283   4279.00      0.00 26371892 8094684   4.12  python3
01:42:03 PM 20001     16283   4313.00      0.00 26371892 8112020   4.12  python3
01:42:04 PM 20001     16283   4798.00      0.00 26371892 8129600   4.13  python3
01:42:05 PM 20001     16283   4334.00      0.00 26371892 8147020   4.14  python3
01:42:06 PM 20001     16283   5451.00      0.00 26371892 8164168   4.15  python3
01:42:07 PM 20001     16283   4349.00      0.00 26371892 8181772   4.16  python3
01:42:08 PM 20001     16283   4365.00      0.00 26371892 8199052   4.17  python3
01:42:09 PM 20001     16283   4306.00      0.00 26371892 8216460   4.18  python3
01:42:10 PM 20001     16283   4303.00      0.00 26371892 8234048   4.19  python3
01:42:11 PM 20001     16283   4304.00      0.00 26371892 8251448   4.20  python3
01:42:12 PM 20001     16283   4795.00      0.00 26371892 8268704   4.20  python3
01:42:13 PM 20001     16283   4334.00      0.00 26371892 8286188   4.21  python3
01:42:14 PM 20001     16283   4315.00      0.00 26371892 8303408   4.22  python3
01:42:15 PM 20001     16283   4299.00      0.00 26371892 8321116   4.23  python3
01:42:16 PM 20001     16283   5398.00      0.00 26371892 8338244   4.24  python3
01:42:17 PM 20001     16283   4411.00      0.00 26371892 8355528   4.25  python3
01:42:18 PM 20001     16283   4266.00      0.00 26371892 8373124   4.26  python3
01:42:19 PM 20001     16283   4325.00      0.00 26371892 8390344   4.27  python3
01:42:20 PM 20001     16283   4324.00      0.00 26371892 8407944   4.27  python3
01:42:21 PM 20001     16283   4329.00      0.00 26371892 8425412   4.28  python3
01:42:22 PM 20001     16283   4363.00      0.00 26371892 8442640   4.29  python3
01:42:23 PM 20001     16283   4331.00      0.00 26371892 8459624   4.30  python3
01:42:24 PM 20001     16283   4321.00      0.00 26371892 8477232   4.31  python3
01:42:25 PM 20001     16283   4315.00      0.00 26371892 8494564   4.32  python3
01:42:26 PM 20001     16283   4366.00      0.00 26371892 8511864   4.33  python3
01:42:27 PM 20001     16283   4354.00      0.00 26371892 8529288   4.34  python3
01:42:28 PM 20001     16283   4324.00      0.00 26371892 8546832   4.35  python3
01:42:29 PM 20001     16283   4313.00      0.00 26371892 8564180   4.35  python3
01:42:30 PM 20001     16283   4305.00      0.00 26371892 8581648   4.36  python3
01:42:31 PM 20001     16283   4278.00      0.00 26371892 8599184   4.37  python3
01:42:32 PM 20001     16283   4274.00      0.00 26371892 8616532   4.38  python3
01:42:33 PM 20001     16283   4778.00      0.00 26371892 8633872   4.39  python3
01:42:34 PM 20001     16283   4283.00      0.00 26371892 8651212   4.40  python3
01:42:35 PM 20001     16283   5352.00      0.00 26371892 8668720   4.41  python3
01:42:36 PM 20001     16283   4294.00      0.00 26371892 8686044   4.42  python3
01:42:37 PM 20001     16283   4451.00      0.00 26371892 8703608   4.42  python3
01:42:38 PM 20001     16283   4290.00      0.00 26371892 8721068   4.43  python3
01:42:39 PM 20001     16283   4318.00      0.00 26371892 8738448   4.44  python3
01:42:40 PM 20001     16283   4799.00      0.00 26371892 8755816   4.45  python3
01:42:41 PM 20001     16283   4380.00      0.00 26371892 8773040   4.46  python3
01:42:42 PM 20001     16283   4351.00      0.00 26371892 8790520   4.47  python3
01:42:43 PM 20001     16283   4307.00      0.00 26371892 8807928   4.48  python3
01:42:44 PM 20001     16283   5396.00      0.00 26371892 8825288   4.49  python3
01:42:45 PM 20001     16283   4313.00      0.00 26371892 8842628   4.50  python3
01:42:46 PM 20001     16283   4297.00      0.00 26371892 8860332   4.50  python3
01:42:47 PM 20001     16283   4275.00      0.00 26371892 8877592   4.51  python3
01:42:48 PM 20001     16283   4559.00      0.00 26371892 8895256   4.52  python3
01:42:49 PM 20001     16283   4205.00      0.00 26371892 8912396   4.53  python3
01:42:50 PM 20001     16283   4275.00      0.00 26371892 8929740   4.54  python3
01:42:51 PM 20001     16283   4279.00      0.00 26371892 8947072   4.55  python3
01:42:52 PM 20001     16283   4294.00      0.00 26371892 8964544   4.56  python3
01:42:53 PM 20001     16283   4274.00      0.00 26371892 8981824   4.57  python3
01:42:54 PM 20001     16283   4316.00      0.00 26371892 8998992   4.58  python3
01:42:55 PM 20001     16283   4302.00      0.00 26371892 9016280   4.58  python3
01:42:56 PM 20001     16283   4305.00      0.00 26371892 9033564   4.59  python3
01:42:57 PM 20001     16283   4796.00      0.00 26371892 9050896   4.60  python3
01:42:58 PM 20001     16283   5356.00      0.00 26371892 9068104   4.61  python3
01:42:59 PM 20001     16283   4405.00      0.00 26371892 9085428   4.62  python3
01:43:00 PM 20001     16283   4427.00      0.00 26371892 9102764   4.63  python3
01:43:01 PM 20001     16283   4301.00      0.00 26371892 9120140   4.64  python3
01:43:02 PM 20001     16283   4346.00      0.00 26371892 9137436   4.65  python3
01:43:03 PM 20001     16283   4339.00      0.00 26371892 9154712   4.65  python3
01:43:04 PM 20001     16283   4751.00      0.00 26371892 9172076   4.66  python3
01:43:05 PM 20001     16283   4302.00      0.00 26371892 9189372   4.67  python3
01:43:06 PM 20001     16283   4298.00      0.00 26371892 9206724   4.68  python3
01:43:07 PM 20001     16283   5451.00      0.00 26371892 9224108   4.69  python3
01:43:08 PM 20001     16283   4299.00      0.00 26371892 9241424   4.70  python3
01:43:09 PM 20001     16283   4220.00      0.00 26371892 9258888   4.71  python3
01:43:10 PM 20001     16283   4214.00      0.00 26371892 9276288   4.72  python3
01:43:11 PM 20001     16283   4185.00      0.00 26371892 9293548   4.72  python3
01:43:12 PM 20001     16283   4151.00      0.00 26371892 9310820   4.73  python3
01:43:13 PM 20001     16283   4164.00      0.00 26371892 9328268   4.74  python3
01:43:14 PM 20001     16283   4211.00      0.00 26371892 9345800   4.75  python3
01:43:15 PM 20001     16283   4218.00      0.00 26371892 9363132   4.76  python3
01:43:16 PM 20001     16283   4233.00      0.00 26371892 9380292   4.77  python3
01:43:17 PM 20001     16283   4237.00      0.00 26371892 9397560   4.78  python3
01:43:18 PM 20001     16283   4205.94      0.00 26371892 9414644   4.79  python3
01:43:19 PM 20001     16283   4294.00      0.00 26371892 9431928   4.80  python3
01:43:20 PM 20001     16283   4310.00      0.00 26371892 9449404   4.80  python3
01:43:21 PM 20001     16283   4325.00      0.00 26371892 9466576   4.81  python3
01:43:22 PM 20001     16283   4303.00      0.00 26371892 9483988   4.82  python3
01:43:23 PM 20001     16283   4826.00      0.00 26371892 9501212   4.83  python3
01:43:24 PM 20001     16283   4277.00      0.00 26371892 9518356   4.84  python3
01:43:25 PM 20001     16283   5462.00      0.00 26371892 9535668   4.85  python3
01:43:26 PM 20001     16283   4320.00      0.00 26371892 9553168   4.86  python3
01:43:27 PM 20001     16283   4287.00      0.00 26371892 9570308   4.87  python3
01:43:28 PM 20001     16283   4277.00      0.00 26371892 9587656   4.87  python3
01:43:29 PM 20001     16283   4298.00      0.00 26371892 9604944   4.88  python3
01:43:30 PM 20001     16283   4762.00      0.00 26371892 9622136   4.89  python3
01:43:31 PM 20001     16283   4286.00      0.00 26371892 9639416   4.90  python3
01:43:32 PM 20001     16283   4255.00      0.00 26371892 9656764   4.91  python3
01:43:33 PM 20001     16283   5449.00      0.00 26371892 9673920   4.92  python3
01:43:34 PM 20001     16283   4335.00      0.00 26371892 9691148   4.93  python3
01:43:35 PM 20001     16283   4318.00      0.00 26371892 9708560   4.94  python3
01:43:36 PM 20001     16283   4248.00      0.00 26371892 9725700   4.94  python3
01:43:37 PM 20001     16283   4350.00      0.00 26371892 9742924   4.95  python3
01:43:38 PM 20001     16283   4245.00      0.00 26371892 9760012   4.96  python3
01:43:39 PM 20001     16283   4308.00      0.00 26371892 9777500   4.97  python3
01:43:40 PM 20001     16283   4259.00      0.00 26371892 9794772   4.98  python3
01:43:41 PM 20001     16283   9561.00      0.00 26373100 9813048   4.99  python3
01:43:42 PM 20001     16283   4258.00      0.00 26373100 9830268   5.00  python3
01:43:43 PM 20001     16283   4271.00      0.00 26373100 9847680   5.01  python3
01:43:44 PM 20001     16283   4248.00      0.00 26373100 9865084   5.02  python3
01:43:45 PM 20001     16283   4256.00      0.00 26373100 9882416   5.02  python3
01:43:46 PM 20001     16283   4762.00      0.00 26373100 9899632   5.03  python3
01:43:47 PM 20001     16283   4302.00      0.00 26373100 9916852   5.04  python3
01:43:48 PM 20001     16283   5465.00      0.00 26373100 9934168   5.05  python3
01:43:49 PM 20001     16283   4264.00      0.00 26373100 9951516   5.06  python3
01:43:50 PM 20001     16283   4251.00      0.00 26373100 9968828   5.07  python3
01:43:51 PM 20001     16283   4228.00      0.00 26373100 9986320   5.08  python3
01:43:52 PM 20001     16283   4199.00      0.00 26373100 10003864   5.09  python3
01:43:53 PM 20001     16283   4686.00      0.00 26373100 10021200   5.09  python3
01:43:54 PM 20001     16283   4224.00      0.00 26373100 10038612   5.10  python3
01:43:55 PM 20001     16283   4243.00      0.00 26373100 10055920   5.11  python3
01:43:56 PM 20001     16283   5408.00      0.00 26373100 10073272   5.12  python3
01:43:57 PM 20001     16283   4296.00      0.00 26373100 10090632   5.13  python3
01:43:58 PM 20001     16283   4246.00      0.00 26373100 10107856   5.14  python3
01:43:59 PM 20001     16283   4217.00      0.00 26373100 10125200   5.15  python3
01:44:00 PM 20001     16283   4276.00      0.00 26373100 10142508   5.16  python3
01:44:01 PM 20001     16283   4209.00      0.00 26373100 10159804   5.17  python3
01:44:02 PM 20001     16283   4276.00      0.00 26373100 10177116   5.17  python3
01:44:03 PM 20001     16283   4289.00      0.00 26373100 10194420   5.18  python3
01:44:04 PM 20001     16283   4254.00      0.00 26373100 10211708   5.19  python3
01:44:05 PM 20001     16283   4282.00      0.00 26373100 10229080   5.20  python3
01:44:06 PM 20001     16283   4296.00      0.00 26373100 10246384   5.21  python3
01:44:07 PM 20001     16283   4279.00      0.00 26373100 10263884   5.22  python3
01:44:08 PM 20001     16283   4292.00      0.00 26373100 10281188   5.23  python3
01:44:09 PM 20001     16283   4742.00      0.00 26373100 10298624   5.24  python3
01:44:10 PM 20001     16283   5443.00      0.00 26373100 10315904   5.24  python3
01:44:11 PM 20001     16283   4285.00      0.00 26373100 10333360   5.25  python3
01:44:12 PM 20001     16283   4334.00      0.00 26373100 10350864   5.26  python3
01:44:13 PM 20001     16283   4290.00      0.00 26373100 10368224   5.27  python3
01:44:14 PM 20001     16283   4321.00      0.00 26373100 10385408   5.28  python3
01:44:15 PM 20001     16283   4741.00      0.00 26373100 10402800   5.29  python3
01:44:16 PM 20001     16283   4284.00      0.00 26373100 10420108   5.30  python3
01:44:17 PM 20001     16283   4330.00      0.00 26373100 10437668   5.31  python3
01:44:18 PM 20001     16283   5472.00      0.00 26373100 10454908   5.32  python3
01:44:19 PM 20001     16283   4318.00      0.00 26373100 10472144   5.32  python3
01:44:20 PM 20001     16283   4334.00      0.00 26373100 10489568   5.33  python3
01:44:21 PM 20001     16283   4300.00      0.00 26373100 10506736   5.34  python3
01:44:22 PM 20001     16283   4278.00      0.00 26373100 10523932   5.35  python3
01:44:23 PM 20001     16283   4317.00      0.00 26373100 10541120   5.36  python3
01:44:24 PM 20001     16283   4254.00      0.00 26373100 10558484   5.37  python3
01:44:25 PM 20001     16283   4223.00      0.00 26373100 10575796   5.38  python3
01:44:26 PM 20001     16283   4250.00      0.00 26373356 10593044   5.39  python3
01:44:27 PM 20001     16283   4273.00      0.00 26373356 10610412   5.39  python3
01:44:28 PM 20001     16283   4295.00      0.00 26373356 10627656   5.40  python3
01:44:29 PM 20001     16283   4287.00      0.00 26373356 10645012   5.41  python3
01:44:30 PM 20001     16283   4301.00      0.00 26373356 10662256   5.42  python3
01:44:31 PM 20001     16283   4274.00      0.00 26373356 10679624   5.43  python3
01:44:32 PM 20001     16283   4760.00      0.00 26373356 10697000   5.44  python3
01:44:33 PM 20001     16283   5451.00      0.00 26373356 10714424   5.45  python3
01:44:34 PM 20001     16283   4287.00      0.00 26373356 10731764   5.46  python3
01:44:35 PM 20001     16283   4312.00      0.00 26373356 10749168   5.46  python3
01:44:36 PM 20001     16283   4240.00      0.00 26373356 10766460   5.47  python3
01:44:37 PM 20001     16283   4331.00      0.00 26373356 10783952   5.48  python3
01:44:38 PM 20001     16283   4763.00      0.00 26373356 10801096   5.49  python3
01:44:39 PM 20001     16283   4300.00      0.00 26373356 10818408   5.50  python3
01:44:40 PM 20001     16283   5225.00      0.00 26373356 10835580   5.51  python3
01:44:41 PM 20001     16283   4538.00      0.00 26373356 10852988   5.52  python3
01:44:42 PM 20001     16283   4308.00      0.00 26373356 10870160   5.53  python3
01:44:43 PM 20001     16283   4295.00      0.00 26373356 10887416   5.54  python3
01:44:44 PM 20001     16283   4289.00      0.00 26373356 10904964   5.54  python3
01:44:45 PM 20001     16283   4244.00      0.00 26373356 10922192   5.55  python3
01:44:46 PM 20001     16283   4293.00      0.00 26373356 10939364   5.56  python3
01:44:47 PM 20001     16283  16228.00      0.00 26400568 10980516   5.58  python3
01:44:48 PM 20001     16283   4262.00      0.00 26400568 10998080   5.59  python3
01:44:49 PM 20001     16283   4273.00      0.00 26400568 11015412   5.60  python3
01:44:50 PM 20001     16283   4263.00      0.00 26400568 11032608   5.61  python3
01:44:51 PM 20001     16283   4249.00      0.00 26400568 11050128   5.62  python3
01:44:52 PM 20001     16283   4274.00      0.00 26400568 11067440   5.63  python3
01:44:53 PM 20001     16283   4294.00      0.00 26400568 11084840   5.64  python3
01:44:54 PM 20001     16283   4812.00      0.00 26400568 11102184   5.64  python3
01:44:55 PM 20001     16283   5480.00      0.00 26400568 11119420   5.65  python3
01:44:56 PM 20001     16283   4289.11      0.00 26400568 11136660   5.66  python3
01:44:57 PM 20001     16283   4422.00      0.00 26400568 11153980   5.67  python3
01:44:58 PM 20001     16283   4305.00      0.00 26400568 11171180   5.68  python3
01:44:59 PM 20001     16283   4677.00      0.00 26400568 11188592   5.69  python3
01:45:00 PM 20001     16283   4360.00      0.00 26400568 11205988   5.70  python3
01:45:01 PM 20001     16283   4250.00      0.00 26400568 11223572   5.71  python3
01:45:02 PM 20001     16283   5268.00      0.00 26400568 11240556   5.71  python3
01:45:03 PM 20001     16283   4320.00      0.00 26400568 11258148   5.72  python3
01:45:04 PM 20001     16283   4217.00      0.00 26400568 11275644   5.73  python3
01:45:05 PM 20001     16283   4197.00      0.00 26400568 11292696   5.74  python3
01:45:06 PM 20001     16283   4252.00      0.00 26400568 11310272   5.75  python3
01:45:07 PM 20001     16283   4295.00      0.00 26400568 11327460   5.76  python3
01:45:08 PM 20001     16283   4249.00      0.00 26400568 11344724   5.77  python3
01:45:09 PM 20001     16283   4233.00      0.00 26400568 11361984   5.78  python3
01:45:10 PM 20001     16283   4253.00      0.00 26400568 11379448   5.79  python3
01:45:11 PM 20001     16283   4224.00      0.00 26400568 11396700   5.79  python3
01:45:12 PM 20001     16283   4197.00      0.00 26400568 11413892   5.80  python3
01:45:13 PM 20001     16283   4265.00      0.00 26400568 11431412   5.81  python3
01:45:14 PM 20001     16283   4644.00      0.00 26400568 11448588   5.82  python3
01:45:15 PM 20001     16283   5429.00      0.00 26400568 11466072   5.83  python3
01:45:16 PM 20001     16283   4335.00      0.00 26400568 11483240   5.84  python3
01:45:17 PM 20001     16283   4453.00      0.00 26400568 11500892   5.85  python3
01:45:18 PM 20001     16283   4300.00      0.00 26400568 11518152   5.86  python3
01:45:19 PM 20001     16283   4660.00      0.00 26400568 11535352   5.86  python3
01:45:20 PM 20001     16283   4355.00      0.00 26400568 11552636   5.87  python3
01:45:21 PM 20001     16283   4266.00      0.00 26400568 11570088   5.88  python3
01:45:22 PM 20001     16283   5389.00      0.00 26400568 11587512   5.89  python3
01:45:23 PM 20001     16283   4319.00      0.00 26400568 11604764   5.90  python3
01:45:24 PM 20001     16283   4253.00      0.00 26400568 11622148   5.91  python3
01:45:25 PM 20001     16283   4254.00      0.00 26400568 11639332   5.92  python3
01:45:26 PM 20001     16283   4254.00      0.00 26400568 11656608   5.93  python3
01:45:27 PM 20001     16283   4338.00      0.00 26400568 11673556   5.93  python3
01:45:28 PM 20001     16283   4231.00      0.00 26400568 11690800   5.94  python3
01:45:29 PM 20001     16283   4247.00      0.00 26400568 11708264   5.95  python3
01:45:30 PM 20001     16283   4259.00      0.00 26400568 11725464   5.96  python3
01:45:31 PM 20001     16283   4250.00      0.00 26400568 11742732   5.97  python3
01:45:32 PM 20001     16283   4279.00      0.00 26400568 11760060   5.98  python3
01:45:33 PM 20001     16283   4269.00      0.00 26400568 11777136   5.99  python3
01:45:34 PM 20001     16283   4277.00      0.00 26400568 11794544   6.00  python3
01:45:35 PM 20001     16283   4640.00      0.00 26400568 11811660   6.01  python3
01:45:36 PM 20001     16283   5442.00      0.00 26400568 11829148   6.01  python3
01:45:37 PM 20001     16283   4468.00      0.00 26400568 11846264   6.02  python3
01:45:38 PM 20001     16283   4232.00      0.00 26400568 11863812   6.03  python3
01:45:39 PM 20001     16283   4220.00      0.00 26400568 11881256   6.04  python3
01:45:40 PM 20001     16283   4704.00      0.00 26400568 11898480   6.05  python3
01:45:41 PM 20001     16283   4234.00      0.00 26400568 11915796   6.06  python3
01:45:42 PM 20001     16283   4209.00      0.00 26400568 11933184   6.07  python3
01:45:43 PM 20001     16283   5452.00      0.00 26400568 11950284   6.08  python3
01:45:44 PM 20001     16283   4277.00      0.00 26400568 11967656   6.08  python3
01:45:45 PM 20001     16283   4269.00      0.00 26400568 11985036   6.09  python3
01:45:46 PM 20001     16283   4304.00      0.00 26400568 12002240   6.10  python3
01:45:47 PM 20001     16283   4317.00      0.00 26400568 12019320   6.11  python3
01:45:48 PM 20001     16283   4265.00      0.00 26400568 12036640   6.12  python3
01:45:49 PM 20001     16283   4261.00      0.00 26400568 12053912   6.13  python3
01:45:50 PM 20001     16283   4280.00      0.00 26400568 12071056   6.14  python3
01:45:51 PM 20001     16283   4253.00      0.00 26400568 12088516   6.15  python3
01:45:52 PM 20001     16283   4284.00      0.00 26400568 12105656   6.15  python3
01:45:53 PM 20001     16283   4283.00      0.00 26400568 12122992   6.16  python3
01:45:54 PM 20001     16283   4654.00      0.00 26400568 12140108   6.17  python3
01:45:55 PM 20001     16283   5438.00      0.00 26400568 12157536   6.18  python3
01:45:56 PM 20001     16283   4437.00      0.00 26400568 12174832   6.19  python3
01:45:57 PM 20001     16283   4258.00      0.00 26400568 12192020   6.20  python3
01:45:58 PM 20001     16283   4235.00      0.00 26400568 12209320   6.21  python3
01:45:59 PM 20001     16283   4687.00      0.00 26400568 12226604   6.22  python3
01:46:00 PM 20001     16283  16357.00      0.00 26400568 12243596   6.22  python3
01:46:01 PM 20001     16283   5286.00      0.00 26400568 12260872   6.23  python3
01:46:02 PM 20001     16283   4501.00      0.00 26400568 12277868   6.24  python3
