Linux 5.4.0-100-generic (node-0.vhive-test.ut-osa-pg0.wisc.cloudlab.us) 	02/14/2023 	_x86_64_	(40 CPU)

03:59:15 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:04:51 PM 20001     18280  21309.00      0.00 36430028 29134664  14.81  python3
04:04:52 PM 20001     18280  23037.00      0.00 36463328 29177028  14.83  python3
04:04:53 PM 20001     18280  20077.00      0.00 36496248 29219868  14.86  python3
04:04:54 PM 20001     18280  22425.00      0.00 36530964 29268984  14.88  python3
04:04:55 PM 20001     18280  21400.00      0.00 36564900 29312916  14.90  python3
04:04:56 PM 20001     18280  24294.00      0.00 36598440 29352404  14.92  python3
04:04:57 PM 20001     18280  28227.00      0.00 36630456 29393456  14.94  python3
04:04:58 PM 20001     18280  21806.00      0.00 36663248 29437160  14.97  python3
04:04:59 PM 20001     18280  32208.00      0.00 36714404 29492540  14.99  python3
04:05:00 PM 20001     18280  22448.00      0.00 36739236 29526604  15.01  python3
04:05:01 PM 20001     18280  23221.00      0.00 36766884 29562840  15.03  python3
04:05:02 PM 20001     18280  23671.00      0.00 36798996 29604336  15.05  python3
04:05:03 PM 20001     18280  27097.00      0.00 36831916 29646380  15.07  python3
04:05:04 PM 20001     18280  24537.00      0.00 36863548 29684496  15.09  python3
04:05:05 PM 20001     18280  25524.00      0.00 36897160 29723512  15.11  python3
04:05:06 PM 20001     18280  26434.00      0.00 36930080 29766976  15.13  python3
04:05:07 PM 20001     18280  27542.00      0.00 36962056 29809904  15.16  python3
04:05:08 PM 20001     18280  23011.00      0.00 36996776 29852792  15.18  python3
04:05:09 PM 20001     18280  27206.00      0.00 37028792 29892688  15.20  python3
04:05:10 PM 20001     18280  23833.00      0.00 37060920 29935428  15.22  python3
04:05:11 PM 20001     18280  25944.00      0.00 37093564 29976076  15.24  python3
04:05:12 PM 20001     18280   5140.00      0.00 30540064 19666864  10.00  python3
04:05:13 PM 20001     18280    610.00      0.00 30540064 20705200  10.53  python3
04:05:14 PM 20001     18280    516.00      0.00 30540064 21745584  11.06  python3
04:05:15 PM 20001     18280    508.00      0.00 30540064 22785968  11.58  python3
04:05:16 PM 20001     18280  12723.00      0.00 30549096 23434684  11.91  python3
04:05:17 PM 20001     18280  34681.00      0.00 30582768 23474520  11.93  python3
04:05:18 PM 20001     18280  29965.00      0.00 30617860 23515500  11.96  python3
04:05:19 PM 20001     18280  27787.00      0.00 30652992 23555684  11.98  python3
04:05:20 PM 20001     18280 466148.00      0.00 30662800 23567024  11.98  python3
04:05:21 PM 20001     18280 642462.00      0.00 30662800 23567024  11.98  python3
04:05:22 PM 20001     18280 212362.00      0.00 30662800 23567024  11.98  python3
04:05:23 PM 20001     18280      4.00      0.00 30662800 23567024  11.98  python3
04:05:24 PM 20001     18280   3919.00      0.00 30668340 23573392  11.98  python3
04:05:25 PM 20001     18280  22515.00      0.00 30702712 23615744  12.01  python3
04:05:26 PM 20001     18280  21388.00      0.00 30738076 23658384  12.03  python3
04:05:27 PM 20001     18280  22165.00      0.00 30773408 23703000  12.05  python3
04:05:28 PM 20001     18280  21546.00      0.00 30807748 23746452  12.07  python3
04:05:29 PM 20001     18280  17555.00      0.00 30844124 23787328  12.09  python3
04:05:30 PM 20001     18280  19415.00      0.00 30879984 23828832  12.11  python3
04:05:31 PM 20001     18280  18860.00      0.00 30914312 23866976  12.13  python3
04:05:32 PM 20001     18280  18370.00      0.00 30950556 23909292  12.16  python3
04:05:33 PM 20001     18280  20453.00      0.00 30985408 23948244  12.18  python3
04:05:34 PM 20001     18280  13562.00      0.00 27535568 19798492  10.07  python3
04:05:35 PM 20001     18280   4629.00      0.00 27546528 20513148  10.43  python3
04:05:36 PM 20001     18280  14396.00      0.00 27585312 20557648  10.45  python3
04:05:37 PM 20001     18280  13699.00      0.00 27624744 20602148  10.47  python3
04:05:38 PM 20001     18280  13377.00      0.00 27663912 20644500  10.50  python3
04:05:39 PM 20001     18280  12895.00      0.00 27702832 20686404  10.52  python3
04:05:40 PM 20001     18280  12537.00      0.00 27742092 20728176  10.54  python3
04:05:41 PM 20001     18280  20621.00      0.00 27798180 20784584  10.57  python3
04:05:42 PM 20001     18280  10193.00      0.00 27831460 20819968  10.59  python3
04:05:43 PM 20001     18280 145246.00      0.00 26764972 19673976  10.00  python3
04:05:44 PM 20001     18280  22837.62      0.00 35555488 20663412  10.51  python3
04:05:45 PM 20001     18280    558.00      0.00 35555488 21806204  11.09  python3
04:05:46 PM 20001     18280   1210.00      0.00 35555488 22948988  11.67  python3
04:05:47 PM 20001     18280    569.00      0.00 35555488 24081532  12.24  python3
04:05:48 PM 20001     18280    564.00      0.00 35555488 25222268  12.82  python3
04:05:49 PM 20001     18280    557.00      0.00 35555488 26358908  13.40  python3
04:05:50 PM 20001     18280    560.00      0.00 35555488 27501692  13.98  python3
04:05:51 PM 20001     18280  10612.00      0.00 35589912 28499524  14.49  python3
04:05:52 PM 20001     18280 425937.00      0.00 37293628 30199908  15.35  python3
04:05:53 PM 20001     18280 425611.00      0.00 38992368 31902428  16.22  python3
04:05:54 PM 20001     18280    104.00      0.00 38992368 31902428  16.22  python3
04:05:55 PM 20001     18280  26569.00      0.00 39019120 31919692  16.23  python3
04:05:56 PM 20001     18280  14602.00      0.00 47809380 33278760  16.92  python3
04:05:57 PM 20001     18280   1567.00      0.00 47809380 36487976  18.55  python3
04:05:58 PM 20001     18280   1568.00      0.00 47809380 39699240  20.18  python3
04:05:59 PM 20001     18280  49695.00      0.00 50731688 40884340  20.79  python3
04:06:00 PM 20001     18280      4.00      0.00 50731688 40884340  20.79  python3
04:06:01 PM 20001     18280    536.00      0.00 50731688 40884640  20.79  python3
04:06:02 PM 20001     18280 306824.00      0.00 50731688 40887048  20.79  python3
04:06:03 PM 20001     18280 499184.00      0.00 50731688 40887060  20.79  python3
04:06:04 PM 20001     18280  84655.00      0.00 50731688 40887076  20.79  python3
04:06:05 PM 20001     18280    407.00      0.00 50731688 40887088  20.79  python3
04:06:06 PM 20001     18280    963.00      0.00 50731688 40887088  20.79  python3
04:06:07 PM 20001     18280      6.00      0.00 50731688 40887088  20.79  python3
04:06:08 PM 20001     18280      5.00      0.00 50731688 40887088  20.79  python3
04:06:09 PM 20001     18280     13.00      0.00 50731688 40887088  20.79  python3
04:06:10 PM 20001     18280  19765.00      0.00 50731688 40887104  20.79  python3
04:06:11 PM 20001     18280     54.00      0.00 50731688 40887104  20.79  python3
04:06:12 PM 20001     18280   4304.00      0.00 50731688 40887104  20.79  python3
04:06:13 PM 20001     18280  86106.00      0.00 50731688 40887224  20.79  python3
04:06:14 PM 20001     18280 265996.00      0.00 50731688 40887240  20.79  python3
04:06:15 PM 20001     18280 363309.00      0.00 50731688 40887256  20.79  python3
04:06:16 PM 20001     18280 198324.00      0.00 50731688 40887268  20.79  python3
04:06:17 PM 20001     18280   3915.00      0.00 50731688 40887268  20.79  python3
04:06:18 PM 20001     18280  32560.00      0.00 50731688 40887300  20.79  python3
04:06:19 PM 20001     18280     71.00      0.00 50731688 40887300  20.79  python3
04:06:20 PM 20001     18280    186.00      0.00 50731688 40887300  20.79  python3
04:06:21 PM 20001     18280 268060.00      0.00 50731688 40887376  20.79  python3
04:06:22 PM 20001     18280 334171.00      0.00 50731688 40887380  20.79  python3
04:06:23 PM 20001     18280 264371.00      0.00 50731688 40887404  20.79  python3
04:06:24 PM 20001     18280  66811.00      0.00 50731688 40887408  20.79  python3
04:06:25 PM 20001     18280   2676.00      0.00 50731688 40887408  20.79  python3
04:06:26 PM 20001     18280    266.00      0.00 50731688 40887408  20.79  python3
04:06:27 PM 20001     18280    231.00      0.00 50731688 40887408  20.79  python3
04:06:28 PM 20001     18280  30708.00      0.00 50731688 40887464  20.79  python3
04:06:29 PM 20001     18280     70.00      0.00 50731688 40887464  20.79  python3
04:06:30 PM 20001     18280    117.00      0.00 50731688 40887464  20.79  python3
04:06:31 PM 20001     18280     98.00      0.00 50731688 40887464  20.79  python3
04:06:32 PM 20001     18280 158943.00      0.00 50731688 40887584  20.79  python3
04:06:33 PM 20001     18280 320866.00      0.00 50731688 40887600  20.79  python3
04:06:34 PM 20001     18280  49926.00      0.00 50731688 40887612  20.79  python3
04:06:35 PM 20001     18280 275583.00      0.00 50731688 40887644  20.79  python3
04:06:36 PM 20001     18280 128876.00      0.00 50731688 40887656  20.79  python3
04:06:37 PM 20001     18280   9504.00      0.00 50731688 40887656  20.79  python3
04:06:38 PM 20001     18280    187.00      0.00 50731688 40887656  20.79  python3
04:06:39 PM 20001     18280  30541.00      0.00 50731688 40887656  20.79  python3
04:06:40 PM 20001     18280     70.00      0.00 50731688 40887656  20.79  python3
04:06:41 PM 20001     18280     71.00      0.00 50731688 40887656  20.79  python3
04:06:42 PM 20001     18280    107.00      0.00 50731688 40887656  20.79  python3
04:06:43 PM 20001     18280    997.00      0.00 50731688 40887656  20.79  python3
04:06:44 PM 20001     18280  16169.00      0.00 50731688 40887792  20.79  python3
04:06:45 PM 20001     18280 194342.00      0.00 50731688 40887928  20.79  python3
04:06:46 PM 20001     18280 268905.00      0.00 50731688 40887964  20.79  python3
04:06:47 PM 20001     18280 234386.00      0.00 50731688 40888000  20.79  python3
04:06:48 PM 20001     18280  92846.00      0.00 50731688 40888012  20.79  python3
04:06:49 PM 20001     18280 108938.00      0.00 50731688 40888036  20.79  python3
04:06:50 PM 20001     18280     72.00      0.00 50731688 40888036  20.79  python3
04:06:51 PM 20001     18280     74.00      0.00 50731688 40888036  20.79  python3
04:06:52 PM 20001     18280    268.00      0.00 50731688 40888036  20.79  python3
04:06:53 PM 20001     18280  36168.00      0.00 50731688 40888036  20.79  python3
04:06:54 PM 20001     18280    102.00      0.00 50731688 40888036  20.79  python3
04:06:55 PM 20001     18280     79.00      0.00 50731688 40888144  20.79  python3
04:06:56 PM 20001     18280    150.00      0.00 50731688 40888292  20.79  python3
04:06:57 PM 20001     18280     94.00      0.00 50731688 40888292  20.79  python3
04:06:58 PM 20001     18280   1019.00      0.00 50731688 40888352  20.79  python3
04:06:59 PM 20001     18280 220552.00      0.00 50731688 40888420  20.79  python3
04:07:00 PM 20001     18280  30948.00      0.00 50731688 40888444  20.79  python3
04:07:01 PM 20001     18280 226541.00      0.00 50731688 40888492  20.79  python3
04:07:02 PM 20001     18280 176830.00      0.00 50731688 40888504  20.79  python3
04:07:03 PM 20001     18280 229636.00      0.00 50731688 40888552  20.79  python3
04:07:04 PM 20001     18280   7194.00      0.00 50731688 40888564  20.79  python3
04:07:05 PM 20001     18280   1227.00      0.00 50731688 40888564  20.79  python3
04:07:06 PM 20001     18280     83.00      0.00 50731688 40888564  20.79  python3
04:07:07 PM 20001     18280    262.00      0.00 50731688 40888564  20.79  python3
04:07:08 PM 20001     18280  37707.00      0.00 50731688 40888636  20.79  python3
04:07:09 PM 20001     18280     78.00      0.00 50731688 40888636  20.79  python3
04:07:10 PM 20001     18280     80.00      0.00 50731688 40888636  20.79  python3
04:07:11 PM 20001     18280     80.00      0.00 50731688 40888636  20.79  python3
04:07:12 PM 20001     18280    144.00      0.00 50731688 40888788  20.79  python3
04:07:13 PM 20001     18280     88.00      0.00 50731688 40888788  20.79  python3
04:07:14 PM 20001     18280  15477.00      0.00 50731688 40888824  20.79  python3
04:07:15 PM 20001     18280  72339.00      0.00 50731688 40888904  20.79  python3
04:07:16 PM 20001     18280   1089.00      0.00 50731688 40888904  20.79  python3
04:07:17 PM 20001     18280     82.00      0.00 50731688 40888904  20.79  python3
04:07:18 PM 20001     18280  48248.00      0.00 50731688 40889060  20.79  python3
04:07:19 PM 20001     18280 154698.00      0.00 50731688 40889092  20.79  python3
04:07:20 PM 20001     18280 190989.11      0.00 50731688 40889108  20.79  python3
04:07:21 PM 20001     18280 221939.00      0.00 50731688 40889156  20.79  python3
04:07:22 PM 20001     18280 135173.00      0.00 50731688 40889180  20.79  python3
04:07:23 PM 20001     18280  41633.00      0.00 50731688 40889188  20.79  python3
04:07:24 PM 20001     18280   2419.00      0.00 50731688 40889188  20.79  python3
04:07:25 PM 20001     18280     85.00      0.00 50731688 40889188  20.79  python3
04:07:26 PM 20001     18280     68.00      0.00 50731688 40889188  20.79  python3
04:07:27 PM 20001     18280    200.00      0.00 50731688 40889188  20.79  python3
04:07:28 PM 20001     18280  39567.00      0.00 50731688 40889308  20.79  python3
04:07:29 PM 20001     18280     71.00      0.00 50731688 40889308  20.79  python3
04:07:30 PM 20001     18280     71.00      0.00 50731688 40889308  20.79  python3
04:07:31 PM 20001     18280     81.00      0.00 50731688 40889360  20.79  python3
04:07:32 PM 20001     18280     73.00      0.00 50731688 40889360  20.79  python3
04:07:33 PM 20001     18280     80.00      0.00 50731688 40889360  20.79  python3
04:07:34 PM 20001     18280    384.00      0.00 50731688 40889360  20.79  python3
04:07:35 PM 20001     18280     85.00      0.00 50731688 40889360  20.79  python3
04:07:36 PM 20001     18280  70789.00      0.00 50731688 40889436  20.79  python3
04:07:37 PM 20001     18280 143068.00      0.00 50731688 40889588  20.79  python3
04:07:38 PM 20001     18280  83870.00      0.00 50731688 40889588  20.79  python3
04:07:39 PM 20001     18280  67299.00      0.00 50731688 40889588  20.79  python3
04:07:40 PM 20001     18280  72506.00      0.00 50731688 40889648  20.79  python3
04:07:41 PM 20001     18280  48588.00      0.00 50731688 40889684  20.79  python3
04:07:42 PM 20001     18280 138726.00      0.00 50731688 40889732  20.79  python3
04:07:43 PM 20001     18280 149326.00      0.00 50731688 40889748  20.79  python3
04:07:44 PM 20001     18280 111291.00      0.00 50731688 40889768  20.79  python3
04:07:45 PM 20001     18280   2957.00      0.00 50731688 40889792  20.79  python3
04:07:46 PM 20001     18280     68.00      0.00 50731688 40889792  20.79  python3
04:07:47 PM 20001     18280     80.00      0.00 50731688 40889792  20.79  python3
04:07:48 PM 20001     18280     71.00      0.00 50731688 40889792  20.79  python3
04:07:49 PM 20001     18280     68.00      0.00 50731688 40889792  20.79  python3
04:07:50 PM 20001     18280     76.00      0.00 50731688 40889792  20.79  python3
04:07:51 PM 20001     18280     74.00      0.00 50731688 40889792  20.79  python3
04:07:52 PM 20001     18280     72.00      0.00 50731688 40889792  20.79  python3
04:07:53 PM 20001     18280    136.00      0.00 50731688 40889792  20.79  python3
04:07:54 PM 20001     18280    201.00      0.00 50731688 40889792  20.79  python3
04:07:55 PM 20001     18280  20786.00      0.00 50731688 40890020  20.79  python3
04:07:56 PM 20001     18280   4244.00      0.00 50731688 40890020  20.79  python3
04:07:57 PM 20001     18280     81.00      0.00 50731688 40890020  20.79  python3
04:07:58 PM 20001     18280     79.00      0.00 50731688 40890020  20.79  python3
04:07:59 PM 20001     18280     61.00      0.00 50731688 40890020  20.79  python3
04:08:00 PM 20001     18280     68.00      0.00 50731688 40890020  20.79  python3
04:08:01 PM 20001     18280     91.00      0.00 50731688 40890112  20.79  python3
04:08:02 PM 20001     18280     69.00      0.00 50731688 40890112  20.79  python3
04:08:03 PM 20001     18280     74.00      0.00 50731688 40890112  20.79  python3
04:08:04 PM 20001     18280    235.00      0.00 50731688 40890112  20.79  python3
04:08:05 PM 20001     18280    165.00      0.00 50731688 40890288  20.79  python3
04:08:06 PM 20001     18280    421.00      0.00 50731688 40890288  20.79  python3
04:08:07 PM 20001     18280  16163.00      0.00 50731688 40890288  20.79  python3
04:08:08 PM 20001     18280 125464.00      0.00 50731688 40890372  20.79  python3
04:08:09 PM 20001     18280  94235.00      0.00 50731688 40890468  20.79  python3
04:08:10 PM 20001     18280   1553.00      0.00 50731688 40890468  20.79  python3
04:08:11 PM 20001     18280     77.00      0.00 50731688 40890468  20.79  python3
04:08:12 PM 20001     18280     66.00      0.00 50731688 40890468  20.79  python3
04:08:13 PM 20001     18280     77.00      0.00 50731688 40890468  20.79  python3
04:08:14 PM 20001     18280    141.00      0.00 50731688 40890552  20.79  python3
04:08:15 PM 20001     18280     76.00      0.00 50731688 40890552  20.79  python3
04:08:16 PM 20001     18280     75.00      0.00 50731688 40890552  20.79  python3
04:08:17 PM 20001     18280  68308.00      0.00 50731688 40890680  20.79  python3
04:08:18 PM 20001     18280   1014.00      0.00 50731688 40890680  20.79  python3
04:08:19 PM 20001     18280     77.00      0.00 50731688 40890680  20.79  python3
04:08:20 PM 20001     18280  49511.00      0.00 50731688 40890740  20.79  python3
04:08:21 PM 20001     18280 136085.00      0.00 50731688 40890764  20.79  python3
04:08:22 PM 20001     18280  72506.00      0.00 50731688 40890796  20.79  python3
04:08:23 PM 20001     18280 150551.00      0.00 50731688 40890812  20.79  python3
04:08:24 PM 20001     18280   5321.00      0.00 50731688 40890812  20.79  python3
04:08:25 PM 20001     18280 128569.00      0.00 50731688 40890872  20.79  python3
04:08:26 PM 20001     18280  44908.00      0.00 50731688 40890896  20.79  python3
04:08:27 PM 20001     18280   3378.00      0.00 50731688 40890896  20.79  python3
04:08:28 PM 20001     18280     90.00      0.00 50731688 40890896  20.79  python3
04:08:29 PM 20001     18280     99.00      0.00 50731688 40890896  20.79  python3
04:08:30 PM 20001     18280    102.00      0.00 50731688 40890896  20.79  python3
04:08:31 PM 20001     18280    102.00      0.00 50731688 40890896  20.79  python3
04:08:32 PM 20001     18280    106.00      0.00 50731688 40891016  20.79  python3
04:08:33 PM 20001     18280     98.00      0.00 50731688 40891016  20.79  python3
04:08:34 PM 20001     18280   1914.00      0.00 50698916 40858244  20.77  python3
04:08:35 PM 20001     18280   5558.00      0.00 59489176 42572664  21.64  python3
04:08:36 PM 20001     18280   1998.00      0.00 59489176 44618616  22.68  python3
04:08:37 PM 20001     18280   1988.00      0.00 59489176 46654328  23.72  python3
04:08:38 PM 20001     18280   1992.00      0.00 59489176 48694136  24.76  python3
04:08:39 PM 20001     18280  83125.00      0.00 50706596 40870696  20.78  python3
04:08:40 PM 20001     18280  45952.00      0.00 50736804 40913084  20.80  python3
04:08:41 PM 20001     18280  40503.00      0.00 50768212 40954692  20.82  python3
04:08:42 PM 20001     18280  36717.00      0.00 50805404 40995320  20.84  python3
04:08:43 PM 20001     18280  33544.00      0.00 50843124 41036728  20.86  python3
04:08:44 PM 20001     18280  32361.00      0.00 50880804 41077844  20.88  python3
04:08:45 PM 20001     18280  29667.00      0.00 50918632 41118432  20.90  python3
04:08:46 PM 20001     18280  28456.00      0.00 50955824 41158640  20.93  python3
04:08:47 PM 20001     18280  24364.00      0.00 50991948 41197752  20.95  python3
04:08:48 PM 20001     18280  24938.00      0.00 51028488 41236048  20.96  python3
04:08:49 PM 20001     18280  21882.00      0.00 51064400 41273440  20.98  python3
04:08:50 PM 20001     18280  23556.00      0.00 51101040 41311764  21.00  python3
04:08:51 PM 20001     18280  21048.00      0.00 51136424 41348360  21.02  python3
04:08:52 PM 20001     18280  19811.00      0.00 51171012 41384732  21.04  python3
04:08:53 PM 20001     18280  18398.00      0.00 51204448 41419068  21.06  python3
04:08:54 PM 20001     18280  18323.00      0.00 51238380 41454364  21.08  python3
04:08:55 PM 20001     18280  18908.00      0.00 51271668 41488920  21.09  python3
04:08:56 PM 20001     18280  17975.00      0.00 51305328 41524328  21.11  python3
04:08:57 PM 20001     18280  19382.00      0.00 51338232 41557928  21.13  python3
04:08:58 PM 20001     18280  19017.00      0.00 51370608 41591412  21.15  python3
04:08:59 PM 20001     18280  16637.00      0.00 51401980 41623612  21.16  python3
04:09:00 PM 20001     18280  17289.00      0.00 51435164 41657668  21.18  python3
04:09:01 PM 20001     18280  15537.00      0.00 51466396 41689792  21.20  python3
04:09:02 PM 20001     18280  15663.00      0.00 51495976 41720400  21.21  python3
04:09:03 PM 20001     18280  15453.00      0.00 51528136 41753640  21.23  python3
04:09:04 PM 20001     18280  16081.00      0.00 51559628 41786272  21.24  python3
04:09:05 PM 20001     18280  15397.00      0.00 51590476 41817836  21.26  python3
04:09:06 PM 20001     18280  15169.00      0.00 51622348 41850468  21.28  python3
04:09:07 PM 20001     18280  15380.00      0.00 51654600 41883792  21.29  python3
04:09:08 PM 20001     18280  14603.00      0.00 51684792 41914852  21.31  python3
04:09:09 PM 20001     18280  14667.00      0.00 51716828 41951028  21.33  python3
04:09:10 PM 20001     18280  14726.00      0.00 51747540 41984752  21.35  python3
04:09:11 PM 20001     18280  17031.00      0.00 51779672 42019456  21.36  python3
04:09:12 PM 20001     18280  20356.44      0.00 51811920 42056980  21.38  python3
04:09:13 PM 20001     18280  18242.00      0.00 51845208 42096732  21.40  python3
04:09:14 PM 20001     18280  25061.00      0.00 51895380 42144760  21.43  python3
04:09:15 PM 20001     18280  14504.00      0.00 51920212 42172060  21.44  python3
04:09:16 PM 20001     18280  14243.00      0.00 51946068 42199416  21.45  python3
04:09:17 PM 20001     18280  14333.00      0.00 51972336 42227576  21.47  python3
04:09:18 PM 20001     18280  13102.00      0.00 52001100 42259068  21.48  python3
04:09:19 PM 20001     18280  13278.00      0.00 52030284 42288864  21.50  python3
04:09:20 PM 20001     18280  13917.00      0.00 52060840 42321160  21.52  python3
04:09:21 PM 20001     18280  14214.00      0.00 52092192 42355348  21.53  python3
04:09:22 PM 20001     18280  14674.00      0.00 52124948 42389756  21.55  python3
04:09:23 PM 20001     18280 460302.00      0.00 52132172 42397288  21.56  python3
04:09:24 PM 20001     18280 553056.00      0.00 52132172 42397288  21.56  python3
04:09:25 PM 20001     18280 163964.00      0.00 52132172 42397288  21.56  python3
04:09:26 PM 20001     18280  40369.00      0.00 52132172 42397288  21.56  python3
04:09:27 PM 20001     18280   8571.00      0.00 52132172 42397288  21.56  python3
04:09:28 PM 20001     18280   6787.00      0.00 52147656 42413516  21.56  python3
04:09:29 PM 20001     18280  11117.00      0.00 52178356 42447020  21.58  python3
04:09:30 PM 20001     18280  10145.00      0.00 52208672 42478136  21.60  python3
04:09:31 PM 20001     18280   9855.00      0.00 52239100 42510224  21.61  python3
04:09:32 PM 20001     18280   9504.00      0.00 52268024 42540512  21.63  python3
04:09:33 PM 20001     18280   8931.00      0.00 52296656 42570180  21.64  python3
04:09:34 PM 20001     18280   8964.00      0.00 52325956 42600236  21.66  python3
04:09:35 PM 20001     18280   9960.00      0.00 52357556 42634904  21.68  python3
04:09:36 PM 20001     18280   9338.00      0.00 52388244 42667204  21.69  python3
04:09:37 PM 20001     18280   8295.00      0.00 52415868 42696200  21.71  python3
04:09:38 PM 20001     18280  27781.00      0.00 52525904 42802364  21.76  python3
04:09:39 PM 20001     18280  10012.00      0.00 52514092 42796904  21.76  python3
04:09:40 PM 20001     18280  14575.00      0.00 52546196 42832832  21.78  python3
04:09:41 PM 20001     18280  14732.00      0.00 52575880 42867048  21.79  python3
04:09:42 PM 20001     18280  12561.00      0.00 52606208 42908756  21.82  python3
04:09:43 PM 20001     18280  11816.00      0.00 52638172 42942356  21.83  python3
04:09:44 PM 20001     18280  12066.00      0.00 52671056 42978408  21.85  python3
04:09:45 PM 20001     18280  11552.00      0.00 52702140 43015380  21.87  python3
04:09:46 PM 20001     18280  10834.00      0.00 52734784 43054116  21.89  python3
04:09:47 PM 20001     18280  10589.00      0.00 52766868 43088420  21.91  python3
04:09:48 PM 20001     18280  10055.00      0.00 52796376 43124800  21.92  python3
04:09:49 PM 20001     18280   9660.00      0.00 52826064 43157284  21.94  python3
04:09:50 PM 20001     18280   8811.00      0.00 52852760 43186088  21.96  python3
04:09:51 PM 20001     18280   9231.00      0.00 52882528 43218856  21.97  python3
04:09:52 PM 20001     18280   9716.00      0.00 52913600 43253896  21.99  python3
04:09:53 PM 20001     18280   7520.00      0.00 52937560 43278184  22.00  python3
04:09:54 PM 20001     18280   9576.00      0.00 52969044 43314732  22.02  python3
04:09:55 PM 20001     18280  16107.00      0.00 53001128 43349452  22.04  python3
04:09:56 PM 20001     18280  13130.00      0.00 53030512 43381568  22.06  python3
04:09:57 PM 20001     18280  11783.00      0.00 53061716 43416756  22.07  python3
04:09:58 PM 20001     18280  11018.00      0.00 53093816 43455248  22.09  python3
04:09:59 PM 20001     18280  10999.00      0.00 53122552 43489128  22.11  python3
04:10:00 PM 20001     18280  10558.00      0.00 53156172 43529500  22.13  python3
04:10:01 PM 20001     18280   9995.00      0.00 53185856 43562972  22.15  python3
04:10:02 PM 20001     18280   9710.00      0.00 53216292 43594844  22.16  python3
04:10:03 PM 20001     18280   9502.00      0.00 53244256 43625156  22.18  python3
04:10:04 PM 20001     18280   8948.00      0.00 53270440 43653048  22.19  python3
04:10:05 PM 20001     18280   8462.00      0.00 53296864 43683880  22.21  python3
04:10:06 PM 20001     18280   8536.00      0.00 53324728 43716712  22.23  python3
04:10:07 PM 20001     18280   8968.00      0.00 53354760 43749488  22.24  python3
04:10:08 PM 20001     18280   7573.00      0.00 53379112 43776112  22.26  python3
04:10:09 PM 20001     18280  13809.00      0.00 53406048 43804984  22.27  python3
04:10:10 PM 20001     18280  18709.00      0.00 53459228 43862580  22.30  python3
04:10:11 PM 20001     18280  10270.00      0.00 53480220 43888860  22.31  python3
04:10:12 PM 20001     18280   9160.00      0.00 53500444 43912776  22.33  python3
04:10:13 PM 20001     18280   8736.00      0.00 53524252 43939516  22.34  python3
04:10:14 PM 20001     18280   8273.00      0.00 53543452 43959076  22.35  python3
04:10:15 PM 20001     18280   8099.00      0.00 53564940 43982488  22.36  python3
04:10:16 PM 20001     18280   8964.00      0.00 53591480 44013040  22.38  python3
04:10:17 PM 20001     18280   8444.00      0.00 53615596 44039516  22.39  python3
04:10:18 PM 20001     18280   8711.00      0.00 53641228 44069124  22.41  python3
04:10:19 PM 20001     18280   8990.00      0.00 53668696 44101860  22.42  python3
04:10:20 PM 20001     18280   7879.00      0.00 53693816 44127752  22.43  python3
04:10:21 PM 20001     18280   8325.00      0.00 53719216 44155264  22.45  python3
04:10:22 PM 20001     18280   7759.00      0.00 53742796 44180572  22.46  python3
04:10:23 PM 20001     18280   8928.00      0.00 53768312 44208724  22.48  python3
04:10:24 PM 20001     18280  15076.00      0.00 53791012 44233364  22.49  python3
04:10:25 PM 20001     18280  11936.00      0.00 53818328 44262120  22.50  python3
04:10:26 PM 20001     18280  10547.00      0.00 53843876 44291768  22.52  python3
04:10:27 PM 20001     18280   9812.00      0.00 53867968 44317268  22.53  python3
04:10:28 PM 20001     18280   9515.00      0.00 53893240 44347620  22.55  python3
04:10:29 PM 20001     18280   9298.00      0.00 53920820 44383536  22.56  python3
04:10:30 PM 20001     18280   8532.00      0.00 53943620 44412048  22.58  python3
04:10:31 PM 20001     18280   8602.00      0.00 53968248 44439896  22.59  python3
04:10:32 PM 20001     18280   7758.00      0.00 53990692 44464408  22.61  python3
04:10:33 PM 20001     18280   7584.00      0.00 54011708 44489476  22.62  python3
04:10:34 PM 20001     18280   7446.00      0.00 54034144 44515260  22.63  python3
04:10:35 PM 20001     18280   8170.00      0.00 54059020 44544800  22.65  python3
04:10:36 PM 20001     18280   7969.00      0.00 54083632 44572904  22.66  python3
04:10:37 PM 20001     18280   7305.00      0.00 54105408 44596256  22.67  python3
04:10:38 PM 20001     18280  13514.00      0.00 54129232 44622784  22.69  python3
04:10:39 PM 20001     18280  12630.00      0.00 54152568 44648248  22.70  python3
04:10:40 PM 20001     18280  10059.00      0.00 54173688 44671384  22.71  python3
04:10:41 PM 20001     18280   8791.00      0.00 54192768 44690976  22.72  python3
04:10:42 PM 20001     18280   8519.00      0.00 54212764 44711724  22.73  python3
04:10:43 PM 20001     18280   9117.00      0.00 54236476 44737120  22.74  python3
04:10:44 PM 20001     18280   8422.00      0.00 54258012 44760712  22.76  python3
04:10:45 PM 20001     18280   7158.00      0.00 54277088 44781768  22.77  python3
04:10:46 PM 20001     18280   8426.00      0.00 54299880 44811220  22.78  python3
04:10:47 PM 20001     18280   7432.00      0.00 54319620 44834824  22.79  python3
04:10:48 PM 20001     18280   7746.00      0.00 54340616 44856884  22.81  python3
