Linux 5.4.0-100-generic (node-0.vhive-test.ut-osa-pg0.wisc.cloudlab.us) 	02/15/2023 	_x86_64_	(40 CPU)

12:14:36 AM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:20:18 AM 20001     22776  19534.00      0.00 35881628 28686584  14.58  python3
12:20:19 AM 20001     22776 506540.00      0.00 35889372 28696268  14.59  python3
12:20:20 AM 20001     22776 574790.00      0.00 35889372 28696268  14.59  python3
12:20:21 AM 20001     22776 203722.00      0.00 35889372 28696268  14.59  python3
12:20:22 AM 20001     22776  94339.00      0.00 35889372 28696268  14.59  python3
12:20:23 AM 20001     22776  48444.00      0.00 35898788 28707224  14.59  python3
12:20:24 AM 20001     22776  17732.00      0.00 35932320 28745712  14.61  python3
12:20:25 AM 20001     22776  17838.00      0.00 27005980 18785776   9.55  python3
12:20:26 AM 20001     22776    499.00      0.00 27005980 19807784  10.07  python3
12:20:27 AM 20001     22776  14635.00      0.00 27042336 19870072  10.10  python3
12:20:28 AM 20001     22776  15133.00      0.00 27081600 19915392  10.13  python3
12:20:29 AM 20001     22776  15112.00      0.00 27121392 19959064  10.15  python3
12:20:30 AM 20001     22776  14257.00      0.00 27161588 20002928  10.17  python3
12:20:31 AM 20001     22776  14189.00      0.00 27201384 20047164  10.19  python3
12:20:32 AM 20001     22776  13615.00      0.00 27241204 20090620  10.21  python3
12:20:33 AM 20001     22776  13839.00      0.00 27281376 20135420  10.24  python3
12:20:34 AM 20001     22776  14387.00      0.00 26071648 18928112   9.62  python3
12:20:35 AM 20001     22776  66689.00      0.00 34918140 19327472   9.83  python3
12:20:36 AM 20001     22776    554.00      0.00 34918140 20462224  10.40  python3
12:20:37 AM 20001     22776    567.00      0.00 34918140 21623440  10.99  python3
12:20:38 AM 20001     22776    666.00      0.00 34918140 22790800  11.59  python3
12:20:39 AM 20001     22776    571.00      0.00 34918140 23960208  12.18  python3
12:20:40 AM 20001     22776    571.00      0.00 34918140 25129616  12.78  python3
12:20:41 AM 20001     22776    588.00      0.00 34918140 26296976  13.37  python3
12:20:42 AM 20001     22776    567.00      0.00 34918140 27458192  13.96  python3
12:20:43 AM 20001     22776 261341.00      0.00 35969192 28738636  14.61  python3
12:20:44 AM 20001     22776 431273.00      0.00 37686440 30463608  15.49  python3
12:20:45 AM 20001     22776 167798.00      0.00 38357208 31134668  15.83  python3
12:20:46 AM 20001     22776  45188.00      0.00 38383380 31146008  15.83  python3
12:20:47 AM 20001     22776  23498.00      0.00 47174216 31445424  15.99  python3
12:20:48 AM 20001     22776   1566.00      0.00 47174216 34654640  17.62  python3
12:20:49 AM 20001     22776   1568.00      0.00 47174216 37863856  19.25  python3
12:20:50 AM 20001     22776 622819.00      0.00 50096528 40119144  20.40  python3
12:20:51 AM 20001     22776 268128.00      0.00 50096528 40119144  20.40  python3
12:20:52 AM 20001     22776   7979.00      0.00 50096528 40119144  20.40  python3
12:20:53 AM 20001     22776    122.00      0.00 50096528 40119144  20.40  python3
12:20:54 AM 20001     22776      6.00      0.00 50096528 40119144  20.40  python3
12:20:55 AM 20001     22776      4.00      0.00 50096528 40119144  20.40  python3
12:20:56 AM 20001     22776      6.00      0.00 50096528 40119144  20.40  python3
12:20:57 AM 20001     22776      4.00      0.00 50096528 40119144  20.40  python3
12:20:58 AM 20001     22776     19.80      0.00 50096528 40119144  20.40  python3
12:20:59 AM 20001     22776    380.00      0.00 50096528 40119168  20.40  python3
12:21:00 AM 20001     22776  20581.00      0.00 50096528 40119176  20.40  python3
12:21:01 AM 20001     22776   4179.00      0.00 50096528 40119180  20.40  python3
12:21:02 AM 20001     22776     51.00      0.00 50096528 40119180  20.40  python3
12:21:03 AM 20001     22776     73.00      0.00 50096528 40119340  20.40  python3
12:21:04 AM 20001     22776     38.00      0.00 50096528 40119340  20.40  python3
12:21:05 AM 20001     22776    180.00      0.00 50096528 40119340  20.40  python3
12:21:06 AM 20001     22776 525490.00      0.00 50096528 40119440  20.40  python3
12:21:07 AM 20001     22776 342523.00      0.00 50096528 40119456  20.40  python3
12:21:08 AM 20001     22776  12821.00      0.00 50096528 40119468  20.40  python3
12:21:09 AM 20001     22776  23917.00      0.00 50096528 40119500  20.40  python3
12:21:10 AM 20001     22776    192.00      0.00 50096528 40119500  20.40  python3
12:21:11 AM 20001     22776 476803.00      0.00 50096528 40119548  20.40  python3
12:21:12 AM 20001     22776 449532.00      0.00 50096528 40119572  20.40  python3
12:21:13 AM 20001     22776  17397.00      0.00 50096528 40119580  20.40  python3
12:21:14 AM 20001     22776  24433.00      0.00 50096528 40119588  20.40  python3
12:21:15 AM 20001     22776 152131.00      0.00 50096528 40119648  20.40  python3
12:21:16 AM 20001     22776 505764.00      0.00 50096528 40119668  20.40  python3
12:21:17 AM 20001     22776 241226.00      0.00 50096528 40119688  20.40  python3
12:21:18 AM 20001     22776  13939.00      0.00 50096528 40119700  20.40  python3
12:21:19 AM 20001     22776    175.00      0.00 50096528 40119700  20.40  python3
12:21:20 AM 20001     22776    248.00      0.00 50096528 40119700  20.40  python3
12:21:21 AM 20001     22776  29893.00      0.00 50096528 40119776  20.40  python3
12:21:22 AM 20001     22776    125.00      0.00 50096528 40119776  20.40  python3
12:21:23 AM 20001     22776 186680.00      0.00 50096528 40119864  20.40  python3
12:21:24 AM 20001     22776 376791.00      0.00 50096528 40119892  20.40  python3
12:21:25 AM 20001     22776 128959.00      0.00 50096528 40119908  20.40  python3
12:21:26 AM 20001     22776 150358.00      0.00 50096528 40119948  20.40  python3
12:21:27 AM 20001     22776  69013.00      0.00 50096528 40119980  20.40  python3
12:21:28 AM 20001     22776   6118.00      0.00 50096528 40119980  20.40  python3
12:21:29 AM 20001     22776     78.00      0.00 50096528 40119980  20.40  python3
12:21:30 AM 20001     22776    173.00      0.00 50096528 40119980  20.40  python3
12:21:31 AM 20001     22776  28321.00      0.00 50096528 40120004  20.40  python3
12:21:32 AM 20001     22776   3979.00      0.00 50096528 40120004  20.40  python3
12:21:33 AM 20001     22776    153.00      0.00 50096528 40120004  20.40  python3
12:21:34 AM 20001     22776    331.00      0.00 50096528 40120004  20.40  python3
12:21:35 AM 20001     22776 122785.00      0.00 50096528 40120144  20.40  python3
12:21:36 AM 20001     22776 280232.00      0.00 50096528 40120152  20.40  python3
12:21:37 AM 20001     22776 293957.00      0.00 50096528 40120204  20.40  python3
12:21:38 AM 20001     22776 150790.00      0.00 50096528 40120204  20.40  python3
12:21:39 AM 20001     22776  71413.00      0.00 50096528 40120228  20.40  python3
12:21:40 AM 20001     22776   1092.00      0.00 50096528 40120240  20.40  python3
12:21:41 AM 20001     22776     67.00      0.00 50096528 40120240  20.40  python3
12:21:42 AM 20001     22776    166.00      0.00 50096528 40120240  20.40  python3
12:21:43 AM 20001     22776  39613.00      0.00 50096528 40120344  20.40  python3
12:21:44 AM 20001     22776     63.00      0.00 50096528 40120344  20.40  python3
12:21:45 AM 20001     22776    184.00      0.00 50096528 40120344  20.40  python3
12:21:46 AM 20001     22776  47373.00      0.00 50096528 40120344  20.40  python3
12:21:47 AM 20001     22776 142191.00      0.00 50096528 40120440  20.40  python3
12:21:48 AM 20001     22776 258003.00      0.00 50096528 40120472  20.40  python3
12:21:49 AM 20001     22776 247590.00      0.00 50096528 40120488  20.40  python3
12:21:50 AM 20001     22776 185147.00      0.00 50096528 40120536  20.40  python3
12:21:51 AM 20001     22776   3469.00      0.00 50096528 40120536  20.40  python3
12:21:52 AM 20001     22776     82.00      0.00 50096528 40120536  20.40  python3
12:21:53 AM 20001     22776    428.00      0.00 50096528 40120572  20.40  python3
12:21:54 AM 20001     22776  27678.00      0.00 50096528 40120572  20.40  python3
12:21:55 AM 20001     22776     77.00      0.00 50096528 40120572  20.40  python3
12:21:56 AM 20001     22776     84.00      0.00 50096528 40120572  20.40  python3
12:21:57 AM 20001     22776    480.00      0.00 50096528 40120688  20.40  python3
12:21:58 AM 20001     22776 104212.00      0.00 50096528 40120812  20.40  python3
12:21:59 AM 20001     22776 212187.00      0.00 50096528 40120836  20.40  python3
12:22:00 AM 20001     22776 198888.00      0.00 50096528 40120872  20.40  python3
12:22:01 AM 20001     22776 154939.00      0.00 50096528 40120896  20.40  python3
12:22:02 AM 20001     22776 144393.00      0.00 50096528 40120956  20.40  python3
12:22:03 AM 20001     22776  73979.00      0.00 50096528 40120956  20.40  python3
12:22:04 AM 20001     22776     87.00      0.00 50096528 40120956  20.40  python3
12:22:05 AM 20001     22776     76.00      0.00 50096528 40120956  20.40  python3
12:22:06 AM 20001     22776     78.00      0.00 50096528 40121040  20.40  python3
12:22:07 AM 20001     22776    172.00      0.00 50096528 40121040  20.40  python3
12:22:08 AM 20001     22776  25762.00      0.00 50096528 40121136  20.40  python3
12:22:09 AM 20001     22776   2510.00      0.00 50096528 40121136  20.40  python3
12:22:10 AM 20001     22776     80.00      0.00 50096528 40121136  20.40  python3
12:22:11 AM 20001     22776    459.00      0.00 50096528 40121136  20.40  python3
12:22:12 AM 20001     22776    110.00      0.00 50096528 40121136  20.40  python3
12:22:13 AM 20001     22776    294.00      0.00 50096528 40121136  20.40  python3
12:22:14 AM 20001     22776     84.00      0.00 50096528 40121136  20.40  python3
12:22:15 AM 20001     22776     76.00      0.00 50096528 40121288  20.40  python3
12:22:16 AM 20001     22776 153042.00      0.00 50096528 40121436  20.40  python3
12:22:17 AM 20001     22776 173326.00      0.00 50096528 40121472  20.40  python3
12:22:18 AM 20001     22776 253980.00      0.00 50096528 40121520  20.40  python3
12:22:19 AM 20001     22776 203536.00      0.00 50096528 40121540  20.40  python3
12:22:20 AM 20001     22776  90803.00      0.00 50096528 40121556  20.40  python3
12:22:21 AM 20001     22776   4229.00      0.00 50096528 40121564  20.40  python3
12:22:22 AM 20001     22776     79.00      0.00 50096528 40121564  20.40  python3
12:22:23 AM 20001     22776    179.00      0.00 50096528 40121564  20.40  python3
12:22:24 AM 20001     22776    178.00      0.00 50096528 40121564  20.40  python3
12:22:25 AM 20001     22776  29368.00      0.00 50096528 40121652  20.40  python3
12:22:26 AM 20001     22776     64.00      0.00 50096528 40121652  20.40  python3
12:22:27 AM 20001     22776     78.00      0.00 50096528 40121652  20.40  python3
12:22:28 AM 20001     22776     79.00      0.00 50096528 40121652  20.40  python3
12:22:29 AM 20001     22776     68.00      0.00 50096528 40121652  20.40  python3
12:22:30 AM 20001     22776     81.00      0.00 50096528 40121652  20.40  python3
12:22:31 AM 20001     22776     68.00      0.00 50096528 40121652  20.40  python3
12:22:32 AM 20001     22776    416.00      0.00 50096528 40121652  20.40  python3
12:22:33 AM 20001     22776    348.00      0.00 50096528 40121652  20.40  python3
12:22:34 AM 20001     22776 118476.00      0.00 50096528 40121900  20.40  python3
12:22:35 AM 20001     22776 112959.00      0.00 50096528 40121928  20.40  python3
12:22:36 AM 20001     22776 100781.00      0.00 50096528 40121956  20.40  python3
12:22:37 AM 20001     22776  69142.00      0.00 50096528 40121964  20.40  python3
12:22:38 AM 20001     22776 118347.00      0.00 50096528 40122016  20.40  python3
12:22:39 AM 20001     22776 156274.00      0.00 50096528 40122048  20.40  python3
12:22:40 AM 20001     22776 191969.00      0.00 50096528 40122072  20.40  python3
12:22:41 AM 20001     22776  14497.00      0.00 50096528 40122072  20.40  python3
12:22:42 AM 20001     22776    897.03      0.00 50096528 40122108  20.40  python3
12:22:43 AM 20001     22776    364.00      0.00 50096528 40122108  20.40  python3
12:22:44 AM 20001     22776     71.00      0.00 50096528 40122108  20.40  python3
12:22:45 AM 20001     22776     73.00      0.00 50096528 40122132  20.40  python3
12:22:46 AM 20001     22776     74.00      0.00 50096528 40122132  20.40  python3
12:22:47 AM 20001     22776     84.00      0.00 50096528 40122132  20.40  python3
12:22:48 AM 20001     22776     67.00      0.00 50096528 40122176  20.40  python3
12:22:49 AM 20001     22776     81.00      0.00 50096528 40122176  20.40  python3
12:22:50 AM 20001     22776     71.00      0.00 50096528 40122176  20.40  python3
12:22:51 AM 20001     22776     62.00      0.00 50096528 40122176  20.40  python3
12:22:52 AM 20001     22776    139.00      0.00 50096528 40122356  20.40  python3
12:22:53 AM 20001     22776    151.00      0.00 50096528 40122356  20.40  python3
12:22:54 AM 20001     22776  26408.00      0.00 50096528 40122396  20.40  python3
12:22:55 AM 20001     22776     72.00      0.00 50096528 40122396  20.40  python3
12:22:56 AM 20001     22776     69.00      0.00 50096528 40122396  20.40  python3
12:22:57 AM 20001     22776     78.00      0.00 50096528 40122396  20.40  python3
12:22:58 AM 20001     22776     78.00      0.00 50096528 40122396  20.40  python3
12:22:59 AM 20001     22776     80.00      0.00 50096528 40122396  20.40  python3
12:23:00 AM 20001     22776     72.00      0.00 50096528 40122396  20.40  python3
12:23:01 AM 20001     22776     78.00      0.00 50096528 40122552  20.40  python3
12:23:02 AM 20001     22776    170.00      0.00 50096528 40122596  20.40  python3
12:23:03 AM 20001     22776    296.00      0.00 50096528 40122704  20.40  python3
12:23:04 AM 20001     22776     77.00      0.00 50096528 40122704  20.40  python3
12:23:05 AM 20001     22776     73.00      0.00 50096528 40122704  20.40  python3
12:23:06 AM 20001     22776     67.00      0.00 50096528 40122704  20.40  python3
12:23:07 AM 20001     22776     71.00      0.00 50096528 40122704  20.40  python3
12:23:08 AM 20001     22776     74.00      0.00 50096528 40122704  20.40  python3
12:23:09 AM 20001     22776    394.00      0.00 50096528 40122704  20.40  python3
12:23:10 AM 20001     22776     86.00      0.00 50096528 40122704  20.40  python3
12:23:11 AM 20001     22776  44761.00      0.00 50096528 40122756  20.40  python3
12:23:12 AM 20001     22776  69960.00      0.00 50096528 40122924  20.40  python3
12:23:13 AM 20001     22776 180203.00      0.00 50096528 40123028  20.40  python3
12:23:14 AM 20001     22776  39618.00      0.00 50096528 40123028  20.40  python3
12:23:15 AM 20001     22776   1041.00      0.00 50096528 40123036  20.40  python3
12:23:16 AM 20001     22776     86.00      0.00 50096528 40123036  20.40  python3
12:23:17 AM 20001     22776     71.00      0.00 50096528 40123036  20.40  python3
12:23:18 AM 20001     22776  60345.00      0.00 50096528 40123036  20.40  python3
12:23:19 AM 20001     22776  69668.00      0.00 50096528 40123144  20.40  python3
12:23:20 AM 20001     22776  67841.00      0.00 50096528 40123156  20.40  python3
12:23:21 AM 20001     22776 115959.00      0.00 50096528 40123192  20.40  python3
12:23:22 AM 20001     22776  35385.00      0.00 50096528 40123204  20.40  python3
12:23:23 AM 20001     22776  45815.00      0.00 50063756 40090432  20.38  python3
12:23:24 AM 20001     22776   6363.00      0.00 58854016 41512988  21.11  python3
12:23:25 AM 20001     22776   1847.00      0.00 58854016 43405340  22.07  python3
12:23:26 AM 20001     22776   1853.00      0.00 58854016 45301788  23.03  python3
12:23:27 AM 20001     22776   1848.00      0.00 58854016 47194140  23.99  python3
12:23:28 AM 20001     22776  23222.00      0.00 50064012 40091800  20.38  python3
12:23:29 AM 20001     22776  77937.00      0.00 50089100 40130264  20.40  python3
12:23:30 AM 20001     22776  40782.00      0.00 50119308 40173000  20.42  python3
12:23:31 AM 20001     22776  36299.00      0.00 50154728 40214124  20.45  python3
12:23:32 AM 20001     22776  32941.00      0.00 50191776 40256720  20.47  python3
12:23:33 AM 20001     22776  30548.00      0.00 50228296 40297260  20.49  python3
12:23:34 AM 20001     22776  28812.00      0.00 50265360 40338296  20.51  python3
12:23:35 AM 20001     22776  26562.00      0.00 50302032 40377864  20.53  python3
12:23:36 AM 20001     22776  24397.00      0.00 50338332 40417180  20.55  python3
12:23:37 AM 20001     22776  23767.00      0.00 50374860 40456812  20.57  python3
12:23:38 AM 20001     22776  25148.00      0.00 50412148 40499624  20.59  python3
12:23:39 AM 20001     22776  26970.00      0.00 50447536 40538236  20.61  python3
12:23:40 AM 20001     22776  23156.00      0.00 50483684 40577108  20.63  python3
12:23:41 AM 20001     22776  22873.00      0.00 50520884 40616640  20.65  python3
12:23:42 AM 20001     22776  21962.00      0.00 50557284 40654556  20.67  python3
12:23:43 AM 20001     22776  20251.00      0.00 50593048 40691648  20.69  python3
12:23:44 AM 20001     22776  21050.00      0.00 50629428 40730456  20.71  python3
12:23:45 AM 20001     22776  17604.00      0.00 50664656 40767252  20.73  python3
12:23:46 AM 20001     22776  25865.00      0.00 50716764 40818788  20.75  python3
12:23:47 AM 20001     22776  15215.00      0.00 50744156 40847436  20.77  python3
12:23:48 AM 20001     22776  17267.00      0.00 50772828 40879016  20.78  python3
12:23:49 AM 20001     22776  16711.00      0.00 50806232 40914600  20.80  python3
12:23:50 AM 20001     22776  16097.00      0.00 50840036 40964820  20.83  python3
12:23:51 AM 20001     22776  15994.00      0.00 50873348 40999176  20.84  python3
12:23:52 AM 20001     22776  14781.00      0.00 50906144 41033168  20.86  python3
12:23:53 AM 20001     22776  16228.00      0.00 50940848 41069328  20.88  python3
12:23:54 AM 20001     22776  15494.00      0.00 50974280 41103560  20.90  python3
12:23:55 AM 20001     22776  16093.00      0.00 51008488 41139888  20.92  python3
12:23:56 AM 20001     22776  14863.00      0.00 51041532 41174700  20.93  python3
12:23:57 AM 20001     22776  14628.00      0.00 51074168 41208408  20.95  python3
12:23:58 AM 20001     22776  13352.00      0.00 51105128 41240432  20.97  python3
12:23:59 AM 20001     22776  13584.00      0.00 51136728 41272820  20.98  python3
12:24:00 AM 20001     22776  14299.00      0.00 51170160 41307000  21.00  python3
12:24:01 AM 20001     22776  14162.00      0.00 51201916 41339740  21.02  python3
12:24:02 AM 20001     22776  13898.00      0.00 51233124 41372632  21.03  python3
12:24:03 AM 20001     22776  12762.00      0.00 51263196 41405072  21.05  python3
12:24:04 AM 20001     22776  13400.00      0.00 51293504 41436844  21.07  python3
12:24:05 AM 20001     22776  13001.00      0.00 51323176 41467132  21.08  python3
12:24:06 AM 20001     22776  11764.00      0.00 51352348 41497144  21.10  python3
12:24:07 AM 20001     22776  11774.00      0.00 51380200 41526184  21.11  python3
12:24:08 AM 20001     22776  12363.00      0.00 51409116 41556428  21.13  python3
12:24:09 AM 20001     22776  12327.00      0.00 51438796 41587104  21.14  python3
12:24:10 AM 20001     22776  11091.00      0.00 51467836 41616608  21.16  python3
12:24:11 AM 20001     22776  11957.00      0.00 51496724 41647760  21.17  python3
12:24:12 AM 20001     22776  11793.00      0.00 51526796 41678740  21.19  python3
12:24:13 AM 20001     22776  12367.00      0.00 51556608 41715252  21.21  python3
12:24:14 AM 20001     22776  12507.00      0.00 51585756 41747368  21.22  python3
12:24:15 AM 20001     22776  11358.00      0.00 51612628 41776472  21.24  python3
12:24:16 AM 20001     22776  11860.00      0.00 51642160 41807400  21.26  python3
12:24:17 AM 20001     22776 155947.00      0.00 51660476 41826152  21.26  python3
12:24:18 AM 20001     22776 557755.00      0.00 51660476 41826152  21.26  python3
12:24:19 AM 20001     22776 241653.00      0.00 51660476 41826152  21.26  python3
12:24:20 AM 20001     22776 121742.00      0.00 51660476 41826152  21.26  python3
12:24:21 AM 20001     22776      0.00      0.00 51660476 41826152  21.26  python3
12:24:22 AM 20001     22776      0.00      0.00 51660476 41826152  21.26  python3
12:24:23 AM 20001     22776      0.00      0.00 51660476 41826152  21.26  python3
12:24:24 AM 20001     22776   2937.00      0.00 51670144 41835996  21.27  python3
12:24:25 AM 20001     22776   8564.00      0.00 51698764 41868776  21.29  python3
12:24:26 AM 20001     22776   8084.00      0.00 51726632 41897632  21.30  python3
12:24:27 AM 20001     22776   7807.00      0.00 51752040 41931028  21.32  python3
12:24:28 AM 20001     22776   8256.00      0.00 51779016 41962776  21.33  python3
12:24:29 AM 20001     22776   7734.00      0.00 51804816 41989544  21.35  python3
12:24:30 AM 20001     22776   9381.00      0.00 51835136 42024608  21.37  python3
12:24:31 AM 20001     22776   8539.00      0.00 51863112 42057844  21.38  python3
12:24:32 AM 20001     22776   8788.00      0.00 51891736 42089120  21.40  python3
12:24:33 AM 20001     22776   9078.00      0.00 51922056 42124628  21.42  python3
12:24:34 AM 20001     22776   8140.00      0.00 51949912 42154564  21.43  python3
12:24:35 AM 20001     22776  12300.00      0.00 51996908 42200912  21.46  python3
12:24:36 AM 20001     22776   7069.31      0.00 52019436 42236852  21.47  python3
12:24:37 AM 20001     22776   7017.00      0.00 52042732 42265996  21.49  python3
12:24:38 AM 20001     22776   6289.00      0.00 52063468 42289544  21.50  python3
12:24:39 AM 20001     22776   6033.00      0.00 52084000 42312272  21.51  python3
12:24:40 AM 20001     22776   7785.00      0.00 52111132 42340948  21.53  python3
12:24:41 AM 20001     22776   8453.00      0.00 52140032 42376860  21.54  python3
12:24:42 AM 20001     22776   8840.00      0.00 52170352 42410936  21.56  python3
12:24:43 AM 20001     22776   7438.00      0.00 52196900 42438108  21.58  python3
12:24:44 AM 20001     22776   7704.00      0.00 52223720 42467504  21.59  python3
12:24:45 AM 20001     22776   8461.00      0.00 52253352 42498820  21.61  python3
12:24:46 AM 20001     22776   8603.00      0.00 52283144 42531604  21.62  python3
12:24:47 AM 20001     22776   7354.00      0.00 52308676 42559692  21.64  python3
12:24:48 AM 20001     22776   8404.00      0.00 52337308 42589820  21.65  python3
12:24:49 AM 20001     22776   7392.00      0.00 52364144 42618000  21.67  python3
12:24:50 AM 20001     22776   7387.00      0.00 52390572 42647524  21.68  python3
12:24:51 AM 20001     22776   8058.00      0.00 52419464 42679688  21.70  python3
12:24:52 AM 20001     22776   7435.00      0.00 52445768 42710300  21.71  python3
12:24:53 AM 20001     22776   7105.00      0.00 52471304 42738336  21.73  python3
12:24:54 AM 20001     22776   8441.00      0.00 52501328 42772996  21.75  python3
12:24:55 AM 20001     22776  27653.00      0.00 52567820 42842820  21.78  python3
12:24:56 AM 20001     22776   7708.00      0.00 52595020 42877336  21.80  python3
12:24:57 AM 20001     22776   7502.00      0.00 52622348 42909876  21.82  python3
12:24:58 AM 20001     22776   8737.00      0.00 52653532 42944752  21.83  python3
12:24:59 AM 20001     22776   6918.00      0.00 52679072 42971732  21.85  python3
12:25:00 AM 20001     22776   7089.00      0.00 52704872 43001548  21.86  python3
12:25:01 AM 20001     22776   8154.00      0.00 52733864 43036484  21.88  python3
12:25:02 AM 20001     22776   7252.00      0.00 52760164 43067396  21.90  python3
12:25:03 AM 20001     22776   8238.00      0.00 52789940 43103796  21.91  python3
12:25:04 AM 20001     22776   7341.00      0.00 52816748 43134076  21.93  python3
12:25:05 AM 20001     22776   6987.00      0.00 52842528 43163088  21.94  python3
12:25:06 AM 20001     22776   6960.00      0.00 52867696 43191988  21.96  python3
12:25:07 AM 20001     22776   7710.00      0.00 52896556 43223388  21.98  python3
12:25:08 AM 20001     22776   7120.00      0.00 52923104 43253468  21.99  python3
12:25:09 AM 20001     22776   8230.00      0.00 52953420 43286992  22.01  python3
12:25:10 AM 20001     22776   7464.00      0.00 52980620 43320112  22.02  python3
12:25:11 AM 20001     22776   7240.00      0.00 53006524 43352612  22.04  python3
12:25:12 AM 20001     22776   7579.00      0.00 53034624 43384004  22.06  python3
12:25:13 AM 20001     22776   7558.00      0.00 53062728 43414412  22.07  python3
12:25:14 AM 20001     22776   7663.00      0.00 53090816 43450304  22.09  python3
12:25:15 AM 20001     22776   6549.00      0.00 53114692 43479096  22.11  python3
12:25:16 AM 20001     22776   7230.00      0.00 53140984 43510164  22.12  python3
12:25:17 AM 20001     22776   7798.00      0.00 53169992 43543260  22.14  python3
12:25:18 AM 20001     22776   7385.00      0.00 53197472 43575528  22.15  python3
12:25:19 AM 20001     22776   7930.00      0.00 53227100 43610648  22.17  python3
12:25:20 AM 20001     22776   6277.00      0.00 53250568 43636172  22.18  python3
12:25:21 AM 20001     22776   6604.00      0.00 53275196 43665656  22.20  python3
12:25:22 AM 20001     22776   6639.00      0.00 53299660 43695552  22.22  python3
12:25:23 AM 20001     22776   6441.00      0.00 53323652 43722056  22.23  python3
12:25:24 AM 20001     22776   6261.00      0.00 53347104 43746648  22.24  python3
12:25:25 AM 20001     22776   6871.00      0.00 53372764 43777664  22.26  python3
12:25:26 AM 20001     22776   6643.00      0.00 53397644 43805216  22.27  python3
12:25:27 AM 20001     22776   6799.00      0.00 53423184 43834516  22.29  python3
12:25:28 AM 20001     22776   7347.00      0.00 53450396 43870864  22.30  python3
12:25:29 AM 20001     22776   7018.00      0.00 53476564 43902676  22.32  python3
12:25:30 AM 20001     22776   5805.00      0.00 53498336 43927444  22.33  python3
12:25:31 AM 20001     22776   6191.00      0.00 53521292 43952116  22.35  python3
12:25:32 AM 20001     22776   6680.00      0.00 53546176 43981876  22.36  python3
12:25:33 AM 20001     22776  11935.00      0.00 53595540 44031892  22.39  python3
12:25:34 AM 20001     22776   5407.00      0.00 53615508 44054656  22.40  python3
12:25:35 AM 20001     22776   5124.00      0.00 53634452 44078316  22.41  python3
12:25:36 AM 20001     22776   4367.00      0.00 53650580 44096064  22.42  python3
12:25:37 AM 20001     22776   4883.00      0.00 53668500 44116004  22.43  python3
12:25:38 AM 20001     22776   5472.00      0.00 53688980 44138968  22.44  python3
12:25:39 AM 20001     22776   6281.00      0.00 53712936 44164052  22.45  python3
12:25:40 AM 20001     22776   5041.00      0.00 53731632 44185232  22.46  python3
12:25:41 AM 20001     22776   5334.00      0.00 53751720 44207392  22.48  python3
12:25:42 AM 20001     22776   6400.00      0.00 53775820 44234644  22.49  python3
12:25:43 AM 20001     22776   6070.00      0.00 53798656 44259824  22.50  python3
12:25:44 AM 20001     22776   6254.00      0.00 53822368 44284600  22.51  python3
12:25:45 AM 20001     22776   5774.00      0.00 53844416 44309232  22.53  python3
12:25:46 AM 20001     22776   6587.00      0.00 53869024 44335868  22.54  python3
12:25:47 AM 20001     22776   5394.00      0.00 53889396 44358884  22.55  python3
12:25:48 AM 20001     22776   5772.00      0.00 53911048 44384616  22.57  python3
12:25:49 AM 20001     22776   5225.00      0.00 53930516 44405424  22.58  python3
12:25:50 AM 20001     22776   5542.00      0.00 53951400 44428148  22.59  python3
12:25:51 AM 20001     22776   6097.00      0.00 53974356 44453580  22.60  python3
12:25:52 AM 20001     22776   5082.00      0.00 53993308 44473336  22.61  python3
12:25:53 AM 20001     22776   6570.00      0.00 54018052 44498904  22.62  python3
12:25:54 AM 20001     22776   5961.00      0.00 54040744 44522468  22.64  python3
12:25:55 AM 20001     22776   6109.00      0.00 54064064 44547108  22.65  python3
12:25:56 AM 20001     22776   4961.00      0.00 54083024 44566408  22.66  python3
12:25:57 AM 20001     22776   5134.00      0.00 54101960 44587284  22.67  python3
12:25:58 AM 20001     22776   2807.00      0.00 37810996 27643156  14.05  python3
12:25:59 AM 20001     22776   3627.00      0.00 39191812 28719108  14.60  python3
12:26:00 AM 20001     22776 156490.00      0.00 39223592 29693848  15.10  python3
12:26:01 AM 20001     22776   1217.00      0.00 39223592 29693892  15.10  python3
12:26:02 AM 20001     22776     33.00      0.00 39223592 29693892  15.10  python3
12:26:03 AM 20001     22776     43.00      0.00 39223592 29693892  15.10  python3
12:26:04 AM 20001     22776     43.00      0.00 39223592 29693892  15.10  python3
12:26:05 AM 20001     22776     38.00      0.00 39223592 29693996  15.10  python3
12:26:06 AM 20001     22776     36.00      0.00 39223592 29693996  15.10  python3
12:26:07 AM 20001     22776     29.00      0.00 39223592 29693996  15.10  python3
12:26:08 AM 20001     22776     43.00      0.00 39223592 29693996  15.10  python3
12:26:09 AM 20001     22776     33.00      0.00 39223592 29693996  15.10  python3
12:26:10 AM 20001     22776     35.00      0.00 39223592 29693996  15.10  python3
12:26:11 AM 20001     22776     41.00      0.00 39223592 29694200  15.10  python3
12:26:12 AM 20001     22776     33.00      0.00 39223592 29694408  15.10  python3
12:26:13 AM 20001     22776     42.00      0.00 39223592 29694408  15.10  python3
12:26:14 AM 20001     22776     34.00      0.00 39223592 29694408  15.10  python3
12:26:15 AM 20001     22776     36.00      0.00 39223592 29694916  15.10  python3
